138, 296900, 2008-05-22, 786060916
139, 1039900, 2008-09-17, 791684995
140, 1017900, 2004-11-09, 379410194
141, 1214000, 2013-09-09, 895034476
142, 1427200, 2004-08-24, 255282288
143, 570300, 2010-04-09, 423639157
144, 524900, 2011-10-09, 346577056
145, 1438400, 2013-10-06, 983653243
146, 304200, 2008-12-23, 758898410
147, 892400, 2010-09-05, 890087749
148, 998400, 2000-02-19, 982436778
149, 341300, 2010-09-02, 376249875
150, 455900, 2008-09-25, 127893797
151, 1761800, 2012-08-13, 139272784
152, 1542700, 2002-03-01, 560680210
153, 409900, 2012-12-17, 874886419
154, 1341900, 2011-08-18, 676632897
155, 814400, 2010-05-11, 883928440
156, 370600, 2001-01-25, 758460202
157, 1020200, 2010-06-08, 689665186
158, 1839100, 2010-07-21, 306079630
159, 743400, 2003-08-14, 991744843
160, 662400, 2008-03-06, 446527705
161, 1108100, 2015-03-20, 961549843
162, 1424300, 2002-12-04, 217854101
163, 1084200, 2010-01-31, 180906847
164, 502200, 2015-10-07, 517339355
165, 1538200, 2014-02-09, 705588332
166, 1309300, 2009-12-23, 917470678
167, 1911200, 2013-04-27, 970160481
168, 1621800, 2003-02-09, 178614908
169, 453100, 2004-11-02, 540153722
170, 1514000, 2009-03-06, 712912845
171, 1794100, 2011-09-21, 708747888
172, 672000, 2007-04-27, 230859420
173, 1665500, 2002-04-16, 201711213
174, 1989800, 2005-02-15, 255351084
175, 376300, 2009-06-12, 736185043
176, 1910200, 2013-11-05, 297296755
177, 815000, 2002-11-07, 556437244
178, 529300, 2003-02-03, 661207973
179, 1043400, 2000-06-29, 144640561
180, 1143000, 2005-06-10, 348363437
181, 1831500, 2014-11-10, 443331256
182, 1091200, 2013-02-24, 487950020
183, 1117600, 2011-04-27, 285747957
184, 958200, 2013-05-19, 717303367
185, 1083000, 2008-04-26, 307398527
186, 1498900, 2010-10-05, 364539146
187, 972200, 2006-10-25, 835662717
188, 1697600, 2002-07-18, 170999658
189, 1593700, 2012-08-04, 861359720
190, 1902400, 2008-09-13, 906893378
191, 1231900, 2010-11-10, 788883234
192, 1176700, 2015-11-18, 839523410
193, 1823200, 2011-11-05, 965222967
194, 1197100, 2001-07-29, 292071290
195, 1608800, 2010-01-11, 683226975
196, 797400, 2004-06-29, 605993541
197, 924300, 2000-02-29, 920201139
198, 1955200, 2002-02-01, 125867875
199, 1455800, 2010-03-20, 604273614
200, 517800, 2002-11-10, 669501651
201, 1268500, 2001-12-27, 119658296
202, 1198300, 2011-01-11, 128979821
203, 404300, 2008-10-21, 627333563
204, 748500, 2009-10-04, 622715851
205, 1138600, 2009-07-15, 854044302
206, 1125600, 2011-05-13, 767976963
207, 699100, 2004-12-30, 500100078
208, 1935600, 2012-06-08, 724464076
209, 1953600, 2014-12-24, 126021559
210, 363200, 2003-08-26, 163414860
211, 678500, 2009-10-25, 193503230
212, 802200, 2010-02-21, 263980196
213, 422000, 2003-02-27, 164610569
214, 1746500, 2005-03-20, 891359350
215, 486300, 2004-08-16, 504772117
216, 1953100, 2009-03-18, 714482582
217, 1839700, 2011-11-27, 554911018
218, 1465600, 2012-05-18, 792185470
219, 1807000, 2011-10-28, 903367920
220, 1313900, 2002-12-10, 435876272
221, 409300, 2007-11-24, 448089938
222, 763400, 2009-09-24, 184684153
223, 1999900, 2013-04-22, 389373951
224, 1021000, 2010-01-11, 935793002
225, 1453000, 2001-12-02, 373839716
226, 232700, 2012-01-03, 802540505
227, 1070100, 2014-05-08, 998767114
228, 250200, 2013-01-27, 181159787
229, 1354900, 2000-06-16, 644727106
230, 1702600, 2004-06-05, 116465931
231, 846300, 2008-02-20, 741901965
232, 1590200, 2008-10-14, 511817175
233, 257100, 2003-04-23, 677512381
234, 1766600, 2001-04-03, 305140006
235, 1020700, 2014-12-27, 690610887
236, 719900, 2012-06-23, 265986380
237, 1438900, 2006-02-10, 155972822
238, 894500, 2008-09-18, 935751079
239, 1419600, 2011-10-23, 415798568
240, 535400, 2012-10-04, 444441777
241, 696100, 2000-05-18, 735031448
242, 887600, 2007-02-21, 537970069
243, 1971500, 2012-10-18, 902590138
244, 409500, 2013-08-05, 669076890
245, 1594100, 2014-11-16, 387250899
246, 1484800, 2001-03-15, 623368629
247, 291900, 2009-05-14, 415235217
248, 1787100, 2002-02-04, 126046996
249, 1674300, 2012-08-15, 498273570
250, 1715500, 2005-12-14, 463238587
251, 994400, 2009-01-14, 233637548
252, 1509800, 2006-07-08, 598640836
253, 987800, 2003-08-10, 545392177
254, 1722500, 2014-07-12, 872152056
255, 206800, 2013-06-05, 135445814
256, 1406200, 2000-12-19, 471444996
257, 1676500, 2003-02-03, 459319125
258, 373400, 2013-12-18, 186303405
259, 229400, 2014-06-19, 521563259
260, 1644400, 2003-08-09, 972218136
261, 657000, 2000-08-31, 586608497
262, 1319000, 2005-07-25, 637540507
263, 1938400, 2007-02-28, 182784750
264, 1159400, 2007-07-08, 327764905
265, 1057200, 2009-02-02, 773210417
266, 840000, 2012-02-24, 954444091
267, 1481500, 2006-10-25, 188620880
268, 1216400, 2014-01-28, 199616324
269, 1910400, 2014-08-18, 739728494
270, 693900, 2000-03-21, 232181012
271, 1497400, 2007-06-14, 456171235
272, 1736900, 2005-02-21, 663354951
273, 1055700, 2008-11-30, 886004890
274, 214800, 2000-06-08, 593507228
275, 397500, 2005-08-19, 237862746
276, 1125900, 2011-04-10, 956728672
277, 1239200, 2001-11-25, 390419569
278, 1105800, 2013-05-11, 265877308
279, 439600, 2008-03-05, 289699476
280, 1031800, 2004-11-30, 688997139
281, 1167500, 2010-03-27, 580313829
282, 1806600, 2005-09-05, 946137464
283, 1423900, 2002-07-29, 819659066
284, 477000, 2014-01-12, 283748212
285, 1345400, 2010-07-29, 981338904
286, 384100, 2001-01-16, 697697632
287, 998500, 2002-04-23, 157156547
288, 1652800, 2001-10-16, 384348041
289, 1769200, 2007-05-28, 894657754
290, 1299200, 2006-01-01, 461755851
291, 1779800, 2006-12-18, 732514204
292, 1770800, 2007-11-29, 306142930
293, 423900, 2014-07-29, 355947600
294, 1052100, 2007-05-29, 728987258
295, 513800, 2001-11-19, 986884597
296, 499700, 2012-01-18, 660797866
297, 504600, 2015-03-02, 473471297
298, 879600, 2004-08-23, 567514494
299, 929800, 2012-10-10, 177445153
300, 537100, 2004-08-14, 787991927
301, 472800, 2009-06-23, 439947925
302, 408300, 2010-05-26, 928694621
303, 1234400, 2009-02-13, 505011470
304, 1840400, 2014-06-24, 200449269
305, 993100, 2003-08-26, 358727865
306, 1286000, 2009-09-19, 816772394
307, 1508000, 2009-12-22, 312445649
308, 748000, 2006-01-03, 736155234
309, 1684600, 2009-08-28, 384652788
310, 703500, 2006-10-24, 535361061
311, 1905700, 2008-06-16, 341660190
312, 1628700, 2010-04-24, 282808738
313, 1246800, 2005-06-26, 265318234
314, 1552400, 2012-12-17, 178574973
315, 1012800, 2005-07-23, 757609210
316, 1896100, 2003-06-07, 967264973
317, 1474000, 2004-08-19, 982034039
318, 567600, 2013-10-21, 620330510
319, 1547400, 2000-03-13, 455534438
320, 733900, 2004-06-11, 492664160
321, 1461200, 2002-02-22, 597023467
322, 484800, 2007-09-21, 237294918
323, 1982800, 2015-09-07, 428850944
324, 652400, 2006-11-21, 854649142
325, 1674600, 2002-02-11, 868847617
326, 544600, 2012-03-02, 472604878
327, 205500, 2001-02-26, 363282853
328, 1102900, 2007-04-27, 747695278
329, 502100, 2001-05-02, 414046373
330, 1238300, 2010-11-19, 693175494
331, 926000, 2000-02-22, 476554433
332, 996300, 2014-03-24, 735490833
333, 1876900, 2006-10-31, 469046295
334, 1281500, 2006-07-24, 624731148
335, 427300, 2004-09-29, 364533603
336, 721800, 2000-04-28, 369499410
337, 1787700, 2015-04-02, 199881149
338, 1475800, 2000-02-14, 242353686
339, 860900, 2010-11-12, 566919411
340, 901400, 2010-05-16, 140496325
341, 1696500, 2014-07-19, 597791135
342, 1561100, 2010-04-30, 230679318
343, 1124500, 2004-05-10, 955103225
344, 1469800, 2002-04-25, 940162699
345, 825700, 2014-09-07, 202677671
346, 1874500, 2015-07-16, 490706823
347, 755800, 2008-08-07, 750580693
348, 1556300, 2008-10-11, 719056524
349, 1209100, 2000-04-27, 391792301
350, 352800, 2005-12-20, 709699329
351, 1227100, 2015-05-19, 488045979
352, 428500, 2014-07-10, 117544826
353, 1499100, 2007-03-14, 150949183
354, 700500, 2008-07-02, 910110210
355, 1350600, 2014-10-24, 478798979
356, 1383600, 2013-07-22, 767991887
357, 1996200, 2010-01-18, 203929831
358, 1993300, 2008-03-14, 997728989
359, 1178400, 2002-12-18, 831164075
360, 1612100, 2008-04-09, 888685312
361, 1044200, 2009-09-07, 238672404
362, 754900, 2014-07-08, 658441056
363, 869700, 2012-05-09, 725953272
364, 1344200, 2005-03-22, 326724088
365, 509400, 2008-03-16, 492945211
366, 1927100, 2009-01-12, 540377929
367, 1197100, 2011-04-21, 427589484
368, 920600, 2014-04-01, 213948469
369, 1278400, 2009-05-01, 935831863
370, 1099000, 2006-11-16, 298997650
371, 241500, 2001-11-27, 815116040
372, 1577400, 2012-10-08, 358043844
373, 1668600, 2011-01-09, 186197590
374, 1051100, 2008-10-08, 125396950
375, 1056300, 2005-09-17, 273917227
376, 246100, 2005-10-08, 599148779
377, 1725100, 2000-01-11, 626783332
378, 1838000, 2009-04-23, 774006735
379, 1252200, 2003-09-21, 546650148
380, 1259000, 2007-04-14, 888423322
381, 297300, 2011-09-04, 758769002
382, 1386700, 2009-05-18, 763386038
383, 443100, 2014-09-05, 146052948
384, 997800, 2014-04-23, 559462274
385, 688000, 2000-07-05, 523031213
386, 1786600, 2010-09-17, 488756000
387, 1472100, 2009-03-26, 374074703
388, 1469100, 2000-11-09, 448805808
389, 985700, 2008-05-11, 685123311
390, 809300, 2008-08-07, 202685577
391, 1796300, 2014-06-20, 525882348
392, 1647600, 2014-10-31, 823684245
393, 1836900, 2015-09-05, 598757154
394, 1017800, 2013-03-06, 707801163
395, 1184700, 2012-07-15, 238811543
396, 513200, 2002-02-10, 957171627
397, 1833400, 2002-04-25, 463261407
398, 1209500, 2006-06-11, 883595171
399, 582400, 2014-07-24, 775190812
400, 1998300, 2004-10-08, 372335917
401, 871600, 2005-12-20, 183305081
402, 625000, 2011-07-19, 511403743
403, 620100, 2015-05-11, 818041221
404, 1308100, 2000-06-01, 751523601
405, 1121000, 2011-04-24, 237984195
406, 1951400, 2009-11-23, 630531095
407, 1823300, 2009-12-22, 256098890
408, 1714500, 2001-04-14, 623268232
409, 1760500, 2011-01-04, 249552310
410, 308700, 2012-07-11, 711813417
411, 1294300, 2012-03-15, 565417089
412, 1085100, 2014-05-14, 115391694
413, 226400, 2009-03-17, 860711786
414, 1841700, 2001-03-13, 638112886
415, 1074700, 2008-04-08, 818507916
416, 1751600, 2009-05-26, 482515420
417, 1508000, 2012-11-10, 780726098
418, 929700, 2001-10-24, 153403826
419, 1729800, 2002-11-20, 773759628
420, 1629300, 2015-10-14, 660918107
421, 1127100, 2003-06-05, 403165179
422, 416600, 2003-03-10, 329271290
423, 305500, 2008-07-08, 988692674
424, 1942400, 2010-10-04, 462947105
425, 1718800, 2002-07-06, 322386776
426, 344500, 2000-08-15, 532821121
427, 1086000, 2008-02-05, 285663916
428, 244700, 2001-10-29, 583229835
429, 994000, 2013-04-06, 359641051
430, 340900, 2009-04-08, 235032907
431, 401700, 2011-04-16, 180802266
432, 461000, 2004-10-12, 908812575
433, 706600, 2000-12-18, 426367640
434, 549300, 2012-05-29, 813751187
435, 1630300, 2000-02-24, 787174905
436, 1317500, 2003-05-30, 217247626
437, 574100, 2007-09-13, 333344548
438, 1592400, 2001-03-21, 556483600
439, 1024900, 2011-02-17, 872562164
440, 1296100, 2009-03-14, 560548758
441, 1344400, 2013-10-31, 784106943
442, 619300, 2007-02-06, 996401182
443, 1765900, 2011-04-19, 589128213
444, 659500, 2008-10-01, 377488751
445, 1286700, 2014-11-28, 593462332
446, 670900, 2002-01-04, 338076533
447, 485400, 2012-10-20, 290552350
448, 1301200, 2011-10-23, 752448933
449, 682000, 2010-06-09, 504882268
450, 1706300, 2010-09-20, 477348062
451, 985500, 2011-06-27, 720038048
452, 1364000, 2010-02-11, 543419248
453, 210500, 2015-07-29, 933455324
454, 770900, 2003-12-28, 724493052
455, 1579800, 2006-04-11, 554456602
456, 341200, 2006-09-23, 211977806
457, 288400, 2008-06-20, 833632592
458, 1158300, 2013-10-11, 688521129
459, 1404400, 2005-02-10, 374284007
460, 813500, 2000-10-03, 340003041
461, 1029800, 2006-08-02, 805342384
462, 650300, 2015-02-14, 215424167
463, 593700, 2015-12-14, 829755356
464, 869600, 2006-03-01, 979653433
465, 1744600, 2000-01-30, 952686879
466, 1401500, 2013-04-09, 878755499
467, 204100, 2003-10-19, 307770758
468, 547100, 2002-01-09, 751334830
469, 1978600, 2009-06-26, 592844407
470, 1254000, 2013-09-18, 899273885
471, 1279500, 2010-10-27, 603715881
472, 291600, 2005-03-02, 634427262
473, 877500, 2011-03-08, 883818928
474, 1516900, 2014-05-21, 159407269
475, 394700, 2003-03-10, 388795633
476, 1108700, 2000-08-05, 588851649
477, 1415600, 2000-10-19, 564060809
478, 1325200, 2005-02-16, 914358637
479, 1820500, 2009-10-04, 445493535
480, 362900, 2009-04-09, 197351007
481, 608600, 2015-04-05, 342460297
482, 968800, 2011-12-03, 112990922
483, 1661700, 2006-11-01, 942797743
484, 1907900, 2003-03-03, 555968543
485, 1278800, 2006-01-03, 694820973
486, 1164300, 2001-10-12, 960963272
487, 1233900, 2010-07-13, 817025402
488, 1992200, 2011-09-21, 440478650
489, 1374800, 2008-12-19, 738926816
490, 306100, 2014-07-18, 989134513
491, 1519600, 2008-10-01, 300087418
492, 1590900, 2015-10-26, 269572837
493, 638700, 2008-05-13, 143009126
494, 602300, 2004-12-20, 173628179
495, 1855200, 2015-02-23, 444375613
496, 1782800, 2007-12-18, 357627585
497, 583100, 2003-04-07, 437761267
498, 1324600, 2002-10-25, 483557072
499, 1338300, 2008-11-07, 874607348
500, 1989800, 2012-11-09, 447749349
501, 1078100, 2009-09-22, 826464474
502, 426100, 2010-05-22, 806447156
503, 455100, 2003-08-13, 743746050
504, 1010400, 2004-12-05, 259073589
505, 258100, 2012-09-01, 404474133
506, 1337000, 2008-01-06, 568264664
507, 1586900, 2014-09-21, 742879323
508, 376900, 2002-03-19, 364910266
509, 777800, 2005-12-19, 859939261
510, 1681200, 2009-05-12, 995769911
511, 1868800, 2004-06-01, 775965924
512, 660600, 2003-10-19, 846012223
513, 1835600, 2015-11-24, 437203989
514, 1070600, 2015-04-16, 495706691
515, 458000, 2011-08-27, 440986565
516, 502000, 2011-05-07, 355333120
517, 1565000, 2001-09-19, 727544970
518, 705700, 2013-01-06, 588635253
519, 1297300, 2015-02-13, 878420473
520, 735200, 2010-08-27, 939102642
521, 1913100, 2006-07-27, 667052743
522, 1220600, 2001-02-26, 605495483
523, 1434100, 2003-05-22, 973293642
524, 665100, 2013-08-15, 305685976
525, 284300, 2012-11-25, 246293515
526, 693700, 2011-09-07, 920879627
527, 1856600, 2000-08-06, 589975009
528, 1498900, 2009-09-15, 403252759
529, 1385400, 2000-06-07, 256694939
530, 1783800, 2006-06-25, 264545552
531, 459600, 2010-06-21, 506683074
532, 1738900, 2013-12-01, 117394249
533, 1582200, 2008-12-06, 832422419
534, 1564100, 2004-05-07, 379114261
535, 388800, 2010-02-16, 780784440
536, 372500, 2015-07-30, 821327133
537, 1816500, 2013-10-26, 848816884
538, 1937600, 2006-09-18, 465794350
539, 1757200, 2006-07-08, 798074325
540, 575500, 2014-02-12, 454658691
541, 738700, 2006-08-28, 679088837
542, 539800, 2006-12-13, 728081887
543, 666300, 2007-11-19, 966735459
544, 435000, 2000-09-16, 828937313
545, 1319600, 2005-04-02, 632374680
546, 1904500, 2001-05-27, 703660733
547, 268300, 2001-10-28, 415137863
548, 1361100, 2005-11-30, 926044087
549, 1720400, 2011-10-14, 525192432
550, 416300, 2011-03-18, 730545610
551, 1194500, 2012-06-02, 726008678
552, 628800, 2014-01-24, 377207868
553, 759100, 2013-05-24, 795141553
554, 397400, 2004-09-19, 999865971
555, 1634400, 2001-09-07, 151019938
556, 1320600, 2014-10-15, 351841725
557, 1483000, 2015-09-14, 743649680
558, 1515300, 2012-02-26, 741091186
559, 1208700, 2008-05-13, 799782596
560, 790800, 2003-04-24, 681674296
561, 1654300, 2008-10-01, 932538726
562, 1738100, 2011-04-23, 819001662
563, 971100, 2007-05-13, 419802743
564, 1142700, 2011-11-19, 658597480
565, 499700, 2013-09-24, 946298608
566, 1626900, 2012-12-07, 534224084
567, 1719600, 2006-03-18, 697955063
568, 423600, 2011-03-20, 398732584
569, 686200, 2015-10-13, 232320430
570, 1976500, 2010-04-20, 155698972
571, 1374300, 2005-12-19, 784723480
572, 552400, 2007-02-20, 374690765
573, 1738300, 2013-11-07, 737974514
574, 1461300, 2005-08-29, 436406698
575, 451000, 2012-12-15, 737363703
576, 950100, 2015-04-26, 128531270
577, 1253700, 2007-04-14, 848862014
578, 955400, 2007-05-06, 183678188
579, 460700, 2011-05-08, 552569986
580, 555900, 2001-09-27, 482447979
581, 920200, 2010-10-09, 808755651
582, 371400, 2010-07-05, 387318320
583, 1877300, 2012-08-29, 289890574
584, 1610400, 2014-03-02, 288916425
585, 372400, 2010-01-08, 363959031
586, 1573300, 2014-05-30, 529767742
587, 373900, 2001-10-17, 715817230
588, 1103300, 2001-01-18, 474575901
589, 278600, 2005-02-22, 873790588
590, 1345100, 2007-05-14, 570522016
591, 687300, 2007-10-08, 185196449
592, 1348000, 2014-12-02, 519074803
593, 1367900, 2010-02-23, 661878125
594, 885600, 2013-05-15, 217383845
595, 1262400, 2012-11-13, 197740572
596, 1058700, 2015-11-03, 669514384
597, 376800, 2005-03-30, 959835018
598, 1296000, 2001-09-13, 432250392
599, 1617000, 2002-04-23, 799557118
600, 591800, 2005-04-25, 462108817
601, 849300, 2010-08-12, 853792332
602, 1528200, 2012-08-20, 449387285
603, 1734800, 2012-06-14, 174660019
604, 1964600, 2006-04-24, 571779352
605, 770100, 2008-08-24, 807431407
606, 942700, 2002-01-31, 207242976
607, 1129000, 2014-12-27, 789674137
608, 808900, 2002-05-27, 565203432
609, 441500, 2014-10-17, 433131361
610, 923700, 2005-05-06, 909340013
611, 1353600, 2004-11-05, 721473533
612, 1507800, 2003-12-01, 877195943
613, 1299300, 2009-04-15, 539635321
614, 1372600, 2000-05-28, 806241249
615, 493200, 2010-06-05, 763054145
616, 1128000, 2013-06-16, 222550266
617, 911300, 2014-08-27, 866202419
618, 1318000, 2013-10-01, 370663768
619, 1193600, 2002-01-13, 383281864
620, 1326200, 2004-08-27, 346783564
621, 408200, 2014-09-28, 691523269
622, 271900, 2014-12-21, 550824071
623, 1837900, 2004-06-17, 989294375
624, 1584100, 2012-05-21, 762572612
625, 297000, 2002-02-20, 439253617
626, 1954900, 2011-07-29, 255492203
627, 656200, 2012-06-15, 707278495
628, 1487600, 2007-12-13, 123420289
629, 1318600, 2006-09-05, 304506135
630, 795000, 2010-08-01, 760267279
631, 513800, 2006-06-15, 433365305
632, 272900, 2000-10-02, 374797564
633, 1088400, 2011-06-09, 462979351
634, 482500, 2005-09-20, 616366883
635, 1194400, 2004-09-16, 916735748
636, 211500, 2009-06-01, 268681010
637, 693600, 2004-06-17, 772572735
638, 203000, 2000-06-10, 675507958
639, 202600, 2004-01-19, 345106816
640, 537200, 2004-02-08, 777583777
641, 1035800, 2012-01-22, 672399530
642, 761100, 2001-05-20, 920122167
643, 448400, 2013-01-31, 469292276
644, 479000, 2014-05-20, 260817745
645, 633800, 2011-02-13, 722219705
646, 763500, 2011-10-15, 135614144
647, 1984100, 2004-07-18, 991882072
648, 1961400, 2010-09-14, 425419606
649, 951300, 2007-11-27, 723473153
650, 1962400, 2003-10-26, 273125772
651, 1903400, 2004-05-15, 973419401
652, 763300, 2009-07-09, 421199597
653, 1200300, 2010-03-15, 399876325
654, 1393700, 2007-09-15, 349883068
655, 1046200, 2011-07-07, 284525673
656, 936700, 2015-05-22, 601977947
657, 1160800, 2011-03-26, 738613942
658, 623100, 2011-06-01, 524893774
659, 1153900, 2003-03-21, 692409483
660, 734700, 2015-01-28, 844059415
661, 259800, 2002-08-13, 686380261
662, 991900, 2008-03-13, 631852815
663, 555300, 2005-02-21, 799190443
664, 561900, 2012-01-31, 115360514
665, 1747200, 2012-03-31, 161024517
666, 1172200, 2008-06-21, 556168097
667, 288400, 2001-09-08, 665781781
668, 995700, 2014-07-02, 805196373
669, 524100, 2005-03-06, 682987530
670, 1276200, 2009-03-31, 766929818
671, 549700, 2002-02-17, 295909606
672, 479100, 2009-06-18, 808308734
673, 1660900, 2006-04-12, 345020129
674, 1739100, 2009-09-07, 351108534
675, 230300, 2015-03-03, 643175171
676, 1618300, 2000-04-18, 437624376
677, 1691600, 2014-11-30, 808187558
678, 915400, 2001-02-19, 349271486
679, 1078600, 2012-04-07, 504383432
680, 1720900, 2013-06-06, 186041642
681, 1618300, 2014-04-01, 250259569
682, 549400, 2001-03-28, 194141317
683, 427900, 2008-06-05, 801973588
684, 1662200, 2004-06-04, 151347530
685, 1985800, 2002-09-12, 348883965
686, 1327000, 2009-10-02, 984575979
687, 356600, 2011-02-20, 172677123
688, 1841000, 2008-06-21, 787804430
689, 532500, 2010-08-28, 586213821
690, 257800, 2011-12-30, 579000661
691, 1553300, 2013-09-06, 840610648
692, 1064100, 2007-05-23, 509685007
693, 997600, 2008-02-08, 189737297
694, 1099500, 2000-12-30, 639458427
695, 661400, 2013-03-24, 889662978
696, 1751100, 2001-05-02, 644481390
697, 1152400, 2009-09-09, 213766815
698, 455900, 2002-12-09, 266595080
699, 506300, 2000-10-10, 453272687
700, 1386000, 2009-08-13, 628865095
701, 1589900, 2014-03-03, 487280079
702, 254900, 2011-11-06, 138151936
703, 794200, 2006-11-01, 361651943
704, 596000, 2004-06-17, 781413605
705, 1675900, 2001-03-24, 638312263
706, 1787600, 2013-05-21, 204574994
707, 1063500, 2011-09-15, 414445176
708, 1323000, 2003-07-06, 291170178
709, 1868400, 2012-01-06, 521469192
710, 1570200, 2007-09-17, 328447494
711, 1829000, 2006-07-22, 825809093
712, 983800, 2006-02-12, 784740500
713, 1897200, 2004-11-17, 417280478
714, 1780900, 2006-04-04, 221263556
715, 839300, 2006-03-03, 193473874
